   263.00     4585.21      0.00    0.3899E-04    0.7827E-07   0.4
   264.00     4585.81      0.00    0.3912E-04    0.7875E-07   0.4
   265.00     4586.43      0.00    0.3925E-04    0.7924E-07   0.4
   266.00     4587.08      0.00    0.3940E-04    0.7976E-07   0.4
   267.00     4587.75      0.00    0.3954E-04    0.8030E-07   0.4
   268.00     4588.44      0.00    0.3970E-04    0.8086E-07   0.4
   269.00     4589.16      0.00    0.3986E-04    0.8145E-07   0.4
   270.00     4589.90      0.00    0.4002E-04    0.8206E-07   0.4
   271.00     4590.66      0.00    0.4019E-04    0.8269E-07   0.4
   272.00     4591.44      0.00    0.4037E-04    0.8335E-07   0.4
   273.00     4592.25      0.00    0.4056E-04    0.8404E-07   0.4
   274.00     4593.09      0.00    0.4075E-04    0.8475E-07   0.4
   275.00     4593.94      0.00    0.4094E-04    0.8549E-07   0.4
   276.00     4594.82      0.00    0.4114E-04    0.8625E-07   0.4
   277.00     4595.72      0.00    0.4135E-04    0.8705E-07   0.4
   278.00     4596.65      0.00    0.4157E-04    0.8787E-07   0.4
   279.00     4597.60      0.00    0.4179E-04    0.8872E-07   0.4
   280.00     4598.57      0.00    0.4202E-04    0.8960E-07   0.4
   281.00     4599.57      0.00    0.4226E-04    0.9052E-07   0.4
   282.00     4600.59      0.00    0.4250E-04    0.9146E-07   0.4
   283.00     4601.63      0.00    0.4276E-04    0.9244E-07   0.4
   284.00     4602.70      0.00    0.4301E-04    0.9345E-07   0.4
   285.00     4603.79      0.00    0.4328E-04    0.9450E-07   0.4
   286.00     4604.90      0.00    0.4356E-04    0.9558E-07   0.4
   287.00     4606.04      0.00    0.4384E-04    0.9670E-07   0.4
   288.00     4607.20      0.00    0.4413E-04    0.9785E-07   0.4
   289.00     4608.38      0.00    0.4443E-04    0.9905E-07   0.4
   290.00     4609.59      0.00    0.4473E-04    0.1003E-06   0.4
   291.00     4610.82      0.00    0.4505E-04    0.1016E-06   0.4
   292.00     4612.07      0.00    0.4537E-04    0.1029E-06   0.4
   293.00     4613.35      0.00    0.4570E-04    0.1042E-06   0.4
   294.00     4614.65      0.00    0.4604E-04    0.1056E-06   0.4
   295.00     4615.98      0.00    0.4639E-04    0.1071E-06   0.4
   296.00     4617.32      0.00    0.4675E-04    0.1086E-06   0.4
   297.00     4618.69      0.00    0.4712E-04    0.1102E-06   0.4
   298.00     4620.09      0.00    0.4750E-04    0.1118E-06   0.4
   299.00     4621.51      0.00    0.4789E-04    0.1134E-06   0.4
   300.00     4622.95      0.00    0.4829E-04    0.1151E-06   0.4
   301.00     4624.42      0.00    0.4870E-04    0.1169E-06   0.4
   302.00     4625.91      0.00    0.4912E-04    0.1187E-06   0.4
   303.00     4627.42      0.00    0.4955E-04    0.1206E-06   0.4
   304.00     4628.95      0.00    0.4999E-04    0.1226E-06   0.4
   305.00     4630.52      0.00    0.5044E-04    0.1246E-06   0.4
   306.00     4632.10      0.00    0.5091E-04    0.1266E-06   0.4
   307.00     4633.71      0.00    0.5139E-04    0.1288E-06   0.4
   308.00     4635.34      0.00    0.5188E-04    0.1310E-06   0.4
   309.00     4636.99      0.00    0.5238E-04    0.1333E-06   0.4
   310.00     4638.67      0.00    0.5289E-04    0.1357E-06   0.4
   311.00     4640.37      0.00    0.5342E-04    0.1381E-06   0.4
   312.00     4642.10      0.00    0.5396E-04    0.1407E-06   0.4
   313.00     4643.85      0.00    0.5452E-04    0.1433E-06   0.4
   314.00     4645.62      0.00    0.5509E-04    0.1460E-06   0.4
   315.00     4647.42      0.00    0.5567E-04    0.1488E-06   0.4
   316.00     4649.24      0.00    0.5627E-04    0.1517E-06   0.4
   317.00     4651.08      0.00    0.5689E-04    0.1547E-06   0.4
   318.00     4652.95      0.00    0.5752E-04    0.1578E-06   0.4
   319.00     4654.84      0.00    0.5816E-04    0.1611E-06   0.4
   320.00     4656.76      0.00    0.5883E-04    0.1644E-06   0.4
   321.00     4658.69      0.00    0.5951E-04    0.1678E-06   0.4
   322.00     4660.66      0.00    0.6020E-04    0.1714E-06   0.4
   323.00     4662.64      0.00    0.6092E-04    0.1751E-06   0.4
   324.00     4664.66      0.00    0.6165E-04    0.1789E-06   0.4
   325.00     4666.69      0.00    0.6241E-04    0.1829E-06   0.4
   326.00     4668.75      0.00    0.6318E-04    0.1870E-06   0.4
   327.00     4670.83      0.00    0.6397E-04    0.1913E-06   0.4
   328.00     4672.94      0.00    0.6478E-04    0.1957E-06   0.4
   329.00     4675.07      0.00    0.6562E-04    0.2002E-06   0.4
   330.00     4677.22      0.00    0.6648E-04    0.2050E-06   0.4
   331.00     4679.40      0.00    0.6735E-04    0.2099E-06   0.4
   332.00     4681.60      0.00    0.6826E-04    0.2150E-06   0.4
   333.00     4683.82      0.00    0.6918E-04    0.2203E-06   0.4
   334.00     4686.07      0.00    0.7013E-04    0.2258E-06   0.4
   335.00     4688.35      0.00    0.7111E-04    0.2315E-06   0.4
   336.00     4690.64      0.00    0.7211E-04    0.2374E-06   0.4
   337.00     4692.97      0.00    0.7314E-04    0.2436E-06   0.4
   338.00     4695.31      0.00    0.7420E-04    0.2500E-06   0.4
   339.00     4697.68      0.00    0.7528E-04    0.2566E-06   0.4
   340.00     4700.07      0.00    0.7640E-04    0.2636E-06   0.4
   341.00     4702.49      0.00    0.7754E-04    0.2707E-06   0.4
   342.00     4704.93      0.00    0.7872E-04    0.2782E-06   0.4
   343.00     4707.40      0.00    0.7993E-04    0.2860E-06   0.4
   344.00     4709.89      0.00    0.8117E-04    0.2941E-06   0.4
   345.00     4712.40      0.00    0.8245E-04    0.3025E-06   0.4
   346.00     4714.94      0.00    0.8376E-04    0.3112E-06   0.4
   347.00     4717.50      0.00    0.8511E-04    0.3204E-06   0.4
   348.00     4720.09      0.00    0.8650E-04    0.3299E-06   0.4
   349.00     4722.70      0.00    0.8792E-04    0.3398E-06   0.4
   350.00     4725.33      0.00    0.8939E-04    0.3501E-06   0.4
   351.00     4727.99      0.00    0.9090E-04    0.3608E-06   0.4
   352.00     4730.68      0.00    0.9245E-04    0.3720E-06   0.4
