variables="time (s)","Alt (m)","Vel (m/s)"           ,"Patm (N/m2)","Rho atm (kg/m3)","gamma (deg)","                  decel (g)","Q conv (W/cm2)","Qrad (W/cm2)","Qtotal (
zone T="BC=****** V= 5000.00 Gamma=50.00 LoD=2.30 Bnk= 0.00 rnose=3.000"
    205.00   224116.5    4620.90    8.35376E-03    4.44441E-08    50.224       -0.04           0.21           0.00         925.29    956007.17         0.47
    206.00   224307.5    4620.53    8.29042E-03    4.40777E-08    50.225       -0.04           0.21           0.00         925.50    960620.36         0.47
    207.00   224492.5    4620.16    8.22954E-03    4.37257E-08    50.226       -0.04           0.21           0.00         925.71    965233.30         0.47
    208.00   224671.6    4619.80    8.17107E-03    4.33878E-08    50.227       -0.04           0.21           0.00         925.92    969846.00         0.46
    209.00   224844.8    4619.46    8.11496E-03    4.30638E-08    50.229       -0.03           0.21           0.00         926.12    974458.45         0.46
    210.00   225012.1    4619.13    8.06116E-03    4.27534E-08    50.230       -0.03           0.20           0.00         926.33    979070.63         0.46
    211.00   225173.5    4618.81    8.00964E-03    4.24562E-08    50.231       -0.03           0.20           0.00         926.53    983682.55         0.45
    212.00   225328.9    4618.50    7.96033E-03    4.21720E-08    50.232       -0.03           0.20           0.00         926.74    988294.20         0.45
    213.00   225478.4    4618.21    7.91322E-03    4.19005E-08    50.234       -0.03           0.20           0.00         926.94    992905.57         0.45
    214.00   225622.0    4617.92    7.86825E-03    4.16416E-08    50.235       -0.03           0.20           0.00         927.14    997516.65         0.44
    215.00   225759.7    4617.65    7.82539E-03    4.13949E-08    50.236       -0.03           0.20           0.00         927.34   1002127.42         0.44
